Date,Price,Open,High,Low,Vol.,Change %,,,,,,,
03/18/2021,"8,116.17","8,116.17","8,116.17","8,116.17",,-1.47%,,,,,,,
03/17/2021,"8,237.35","8,237.35","8,237.35","8,237.35",,0.29%,,,,,,,
03/16/2021,"8,213.63","8,213.63","8,213.63","8,213.63",,-0.15%,,,,,,,
03/15/2021,"8,226.32","8,226.32","8,226.32","8,226.32",,0.65%,,,,,,,
03/12/2021,"8,172.90","8,172.90","8,172.90","8,172.90",,0.13%,,,,,,,
03/11/2021,"8,162.58","8,162.58","8,162.58","8,162.58",,1.05%,,,,,,,
03/10/2021,"8,078.05","8,078.05","8,078.05","8,078.05",,0.61%,,,,,,,
03/09/2021,"8,029.20","8,029.20","8,029.20","8,029.20",,1.42%,,,,,,,
03/08/2021,"7,916.41","7,916.41","7,916.41","7,916.41",,-0.53%,,,,,,,
03/05/2021,"7,958.98","7,958.98","7,958.98","7,958.98",,1.95%,,,,,,,
03/04/2021,"7,806.45","7,806.45","7,806.45","7,806.45",,-1.32%,,,,,,,
03/03/2021,"7,911.21","7,911.21","7,911.21","7,911.21",,-1.30%,,,,,,,
03/02/2021,"8,015.54","8,015.54","8,015.54","8,015.54",,-0.81%,,,,,,,
03/01/2021,"8,080.78","8,080.78","8,080.78","8,080.78",,2.38%,,,,,,,
02/26/2021,"7,892.81","7,892.81","7,892.81","7,892.81",,-0.46%,,,,,,,
02/25/2021,"7,929.56","7,929.56","7,929.56","7,929.56",,-2.43%,,,,,,,
02/24/2021,"8,127.38","8,127.38","8,127.38","8,127.38",,1.14%,,,,,,,
02/23/2021,"8,036.06","8,036.06","8,036.06","8,036.06",,0.13%,,,,,,,
02/22/2021,"8,025.81","8,025.81","8,025.81","8,025.81",,-0.76%,,,,,,,
02/19/2021,"8,087.68","8,087.68","8,087.68","8,087.68",,-0.18%,,,,,,,
02/18/2021,"8,102.24","8,102.24","8,102.24","8,102.24",,-0.44%,,,,,,,
02/17/2021,"8,137.88","8,137.88","8,137.88","8,137.88",,-0.02%,,,,,,,
02/16/2021,"8,139.16","8,139.16","8,139.16","8,139.16",,-0.04%,,,,,,,
02/12/2021,"8,142.79","8,142.79","8,142.79","8,142.79",,0.48%,,,,,,,
02/11/2021,"8,104.19","8,104.19","8,104.19","8,104.19",,0.19%,,,,,,,
02/10/2021,"8,089.11","8,089.11","8,089.11","8,089.11",,-0.03%,,,,,,,
02/09/2021,"8,091.70","8,091.70","8,091.70","8,091.70",,-0.09%,,,,,,,
02/08/2021,"8,099.33","8,099.33","8,099.33","8,099.33",,0.74%,,,,,,,
02/05/2021,"8,039.67","8,039.67","8,039.67","8,039.67",,0.40%,,,,,,,
02/04/2021,"8,007.62","8,007.62","8,007.62","8,007.62",,1.10%,,,,,,,
02/03/2021,"7,920.85","7,920.85","7,920.85","7,920.85",,0.10%,,,,,,,
02/02/2021,"7,912.87","7,912.87","7,912.87","7,912.87",,1.39%,,,,,,,
02/01/2021,"7,804.31","7,804.31","7,804.31","7,804.31",,1.61%,,,,,,,
01/29/2021,"7,681.01","7,681.01","7,681.01","7,681.01",,-1.92%,,,,,,,
01/28/2021,"7,831.22","7,831.22","7,831.22","7,831.22",,0.99%,,,,,,,
01/27/2021,"7,754.74","7,754.74","7,754.74","7,754.74",,-2.57%,,,,,,,
01/26/2021,"7,959.10","7,959.10","7,959.10","7,959.10",,-0.15%,,,,,,,
01/25/2021,"7,970.92","7,970.92","7,970.92","7,970.92",,0.36%,,,,,,,
01/22/2021,"7,942.20","7,942.20","7,942.20","7,942.20",,-0.30%,,,,,,,
01/21/2021,"7,966.11","7,966.11","7,966.11","7,966.11",,0.04%,,,,,,,
01/20/2021,"7,962.92","7,962.92","7,962.92","7,962.92",,1.39%,,,,,,,
01/19/2021,"7,853.47","7,853.47","7,853.47","7,853.47",,0.82%,,,,,,,
01/15/2021,"7,789.79","7,789.79","7,789.79","7,789.79",,-0.72%,,,,,,,
01/14/2021,"7,846.10","7,846.10","7,846.10","7,846.10",,-0.36%,,,,,,,
01/13/2021,"7,874.75","7,874.75","7,874.75","7,874.75",,0.23%,,,,,,,
01/12/2021,"7,856.73","7,856.73","7,856.73","7,856.73",,0.04%,,,,,,,
01/11/2021,"7,853.45","7,853.45","7,853.45","7,853.45",,-0.66%,,,,,,,
01/08/2021,"7,905.28","7,905.28","7,905.28","7,905.28",,0.56%,,,,,,,
01/07/2021,"7,861.10","7,861.10","7,861.10","7,861.10",,1.51%,,,,,,,
01/06/2021,"7,744.43","7,744.43","7,744.43","7,744.43",,0.57%,,,,,,,
01/05/2021,"7,700.34","7,700.34","7,700.34","7,700.34",,0.72%,,,,,,,
01/04/2021,"7,645.27","7,645.27","7,645.27","7,645.27",,-1.47%,,,,,,,
12/31/2020,"7,759.35","7,759.35","7,759.35","7,759.35",,0.65%,,,,,,,
12/30/2020,"7,709.10","7,709.10","7,709.10","7,709.10",,0.15%,,,,,,,
12/29/2020,"7,697.93","7,697.93","7,697.93","7,697.93",,-0.22%,,,,,,,
12/28/2020,"7,715.10","7,715.10","7,715.10","7,715.10",,0.87%,,,,,,,
12/24/2020,"7,648.39","7,648.39","7,648.39","7,648.39",,0.36%,,,,,,,
12/23/2020,"7,620.63","7,620.63","7,620.63","7,620.63",,0.08%,,,,,,,
12/22/2020,"7,614.83","7,614.83","7,614.83","7,614.83",,-0.20%,,,,,,,
12/21/2020,"7,630.07","7,630.07","7,630.07","7,630.07",,-0.39%,,,,,,,
12/18/2020,"7,659.75","7,659.75","7,659.75","7,659.75",,-0.34%,,,,,,,
12/17/2020,"7,686.18","7,686.18","7,686.18","7,686.18",,0.58%,,,,,,,
12/16/2020,"7,641.82","7,641.82","7,641.82","7,641.82",,0.18%,,,,,,,
12/15/2020,"7,628.28","7,628.28","7,628.28","7,628.28",,1.29%,,,,,,,
12/14/2020,"7,530.87","7,530.87","7,530.87","7,530.87",,-0.42%,,,,,,,
12/11/2020,"7,562.46","7,562.46","7,562.46","7,562.46",,-0.12%,,,,,,,
12/10/2020,"7,571.87","7,571.87","7,571.87","7,571.87",,-0.12%,,,,,,,
12/09/2020,"7,581.06","7,581.06","7,581.06","7,581.06",,-0.79%,,,,,,,
12/08/2020,"7,641.43","7,641.43","7,641.43","7,641.43",,0.28%,,,,,,,
12/07/2020,"7,620.00","7,620.00","7,620.00","7,620.00",,-0.19%,,,,,,,
12/04/2020,"7,634.77","7,634.77","7,634.77","7,634.77",,0.89%,,,,,,,
12/03/2020,"7,567.44","7,567.44","7,567.44","7,567.44",,-0.04%,,,,,,,
12/02/2020,"7,570.76","7,570.76","7,570.76","7,570.76",,0.19%,,,,,,,
12/01/2020,"7,556.52","7,556.52","7,556.52","7,556.52",,1.13%,,,,,,,
11/30/2020,"7,472.06","7,472.06","7,472.06","7,472.06",,-0.44%,,,,,,,
11/27/2020,"7,505.38","7,505.38","7,505.38","7,505.38",,0.25%,,,,,,,
11/25/2020,"7,486.68","7,486.68","7,486.68","7,486.68",,-0.15%,,,,,,,
11/24/2020,"7,498.29","7,498.29","7,498.29","7,498.29",,1.62%,,,,,,,
11/23/2020,"7,378.94","7,378.94","7,378.94","7,378.94",,0.57%,,,,,,,
11/20/2020,"7,336.76","7,336.76","7,336.76","7,336.76",,-0.68%,,,,,,,
11/19/2020,"7,386.86","7,386.86","7,386.86","7,386.86",,0.40%,,,,,,,
11/18/2020,"7,357.34","7,357.34","7,357.34","7,357.34",,-1.14%,,,,,,,
11/17/2020,"7,442.04","7,442.04","7,442.04","7,442.04",,-0.46%,,,,,,,
11/16/2020,"7,476.79","7,476.79","7,476.79","7,476.79",,1.17%,,,,,,,
11/13/2020,"7,390.61","7,390.61","7,390.61","7,390.61",,1.37%,,,,,,,
11/12/2020,"7,290.69","7,290.69","7,290.69","7,290.69",,-0.98%,,,,,,,
11/11/2020,"7,362.65","7,362.65","7,362.65","7,362.65",,0.77%,,,,,,,
11/10/2020,"7,306.75","7,306.75","7,306.75","7,306.75",,-0.12%,,,,,,,
11/09/2020,"7,315.77","7,315.77","7,315.77","7,315.77",,1.18%,,,,,,,
11/06/2020,"7,230.51","7,230.51","7,230.51","7,230.51",,-0.02%,,,,,,,
11/05/2020,"7,231.67","7,231.67","7,231.67","7,231.67",,1.97%,,,,,,,
11/04/2020,"7,092.30","7,092.30","7,092.30","7,092.30",,2.20%,,,,,,,
11/03/2020,"6,939.30","6,939.30","6,939.30","6,939.30",,1.78%,,,,,,,
11/02/2020,"6,817.89","6,817.89","6,817.89","6,817.89",,1.23%,,,,,,,
10/30/2020,"6,734.84","6,734.84","6,734.84","6,734.84",,-1.20%,,,,,,,
10/29/2020,"6,816.79","6,816.79","6,816.79","6,816.79",,1.20%,,,,,,,
10/28/2020,"6,735.75","6,735.75","6,735.75","6,735.75",,-3.53%,,,,,,,
10/27/2020,"6,982.14","6,982.14","6,982.14","6,982.14",,-0.30%,,,,,,,
10/26/2020,"7,003.21","7,003.21","7,003.21","7,003.21",,-1.86%,,,,,,,
10/23/2020,"7,135.81","7,135.81","7,135.81","7,135.81",,0.35%,,,,,,,
10/22/2020,"7,111.17","7,111.17","7,111.17","7,111.17",,0.53%,,,,,,,
10/21/2020,"7,073.65","7,073.65","7,073.65","7,073.65",,-0.22%,,,,,,,
10/20/2020,"7,089.06","7,089.06","7,089.06","7,089.06",,0.47%,,,,,,,
10/19/2020,"7,055.58","7,055.58","7,055.58","7,055.58",,-1.63%,,,,,,,
10/16/2020,"7,172.70","7,172.70","7,172.70","7,172.70",,0.02%,,,,,,,
10/15/2020,"7,171.61","7,171.61","7,171.61","7,171.61",,-0.15%,,,,,,,
10/14/2020,"7,182.38","7,182.38","7,182.38","7,182.38",,-0.65%,,,,,,,
10/13/2020,"7,229.55","7,229.55","7,229.55","7,229.55",,-0.63%,,,,,,,
10/12/2020,"7,275.43","7,275.43","7,275.43","7,275.43",,1.64%,,,,,,,
10/09/2020,"7,157.92","7,157.92","7,157.92","7,157.92",,0.88%,,,,,,,
10/08/2020,"7,095.40","7,095.40","7,095.40","7,095.40",,0.83%,,,,,,,
10/07/2020,"7,036.91","7,036.91","7,036.91","7,036.91",,1.74%,,,,,,,
10/06/2020,"6,916.40","6,916.40","6,916.40","6,916.40",,-1.39%,,,,,,,
10/05/2020,"7,014.23","7,014.23","7,014.23","7,014.23",,1.81%,,,,,,,
10/02/2020,"6,889.65","6,889.65","6,889.65","6,889.65",,-0.96%,,,,,,,
10/01/2020,"6,956.20","6,956.20","6,956.20","6,956.20",,0.54%,,,,,,,
09/30/2020,"6,918.83","6,918.83","6,918.83","6,918.83",,0.83%,,,,,,,
09/29/2020,"6,861.96","6,861.96","6,861.96","6,861.96",,-0.47%,,,,,,,
09/28/2020,"6,894.27","6,894.27","6,894.27","6,894.27",,1.61%,,,,,,,
09/25/2020,"6,784.95","6,784.95","6,784.95","6,784.95",,1.60%,,,,,,,
09/24/2020,"6,678.04","6,678.04","6,678.04","6,678.04",,0.30%,,,,,,,
09/23/2020,"6,657.82","6,657.82","6,657.82","6,657.82",,-2.36%,,,,,,,
09/22/2020,"6,819.08","6,819.08","6,819.08","6,819.08",,1.05%,,,,,,,
09/21/2020,"6,748.08","6,748.08","6,748.08","6,748.08",,-1.15%,,,,,,,
09/18/2020,"6,826.72","6,826.72","6,826.72","6,826.72",,-1.12%,,,,,,,
09/17/2020,"6,903.82","6,903.82","6,903.82","6,903.82",,-0.84%,,,,,,,
09/16/2020,"6,962.29","6,962.29","6,962.29","6,962.29",,-0.46%,,,,,,,
09/15/2020,"6,994.33","6,994.33","6,994.33","6,994.33",,0.52%,,,,,,,
09/14/2020,"6,957.91","6,957.91","6,957.91","6,957.91",,1.31%,,,,,,,
09/11/2020,"6,868.22","6,868.22","6,868.22","6,868.22",,0.06%,,,,,,,
09/10/2020,"6,864.23","6,864.23","6,864.23","6,864.23",,-1.75%,,,,,,,
09/09/2020,"6,986.76","6,986.76","6,986.76","6,986.76",,2.02%,,,,,,,
09/08/2020,"6,848.42","6,848.42","6,848.42","6,848.42",,-2.77%,,,,,,,
09/04/2020,"7,043.62","7,043.62","7,043.62","7,043.62",,-0.81%,,,,,,,
09/03/2020,"7,101.38","7,101.38","7,101.38","7,101.38",,-3.49%,,,,,,,
09/02/2020,"7,358.48","7,358.48","7,358.48","7,358.48",,1.55%,,,,,,,
09/01/2020,"7,246.37","7,246.37","7,246.37","7,246.37",,0.75%,,,,,,,
08/31/2020,"7,192.11","7,192.11","7,192.11","7,192.11",,-0.21%,,,,,,,
08/28/2020,"7,207.10","7,207.10","7,207.10","7,207.10",,0.68%,,,,,,,
08/27/2020,"7,158.18","7,158.18","7,158.18","7,158.18",,0.17%,,,,,,,
08/26/2020,"7,145.77","7,145.77","7,145.77","7,145.77",,1.02%,,,,,,,
08/25/2020,"7,073.60","7,073.60","7,073.60","7,073.60",,0.36%,,,,,,,
08/24/2020,"7,048.17","7,048.17","7,048.17","7,048.17",,1.02%,,,,,,,
08/21/2020,"6,977.27","6,977.27","6,977.27","6,977.27",,0.35%,,,,,,,
08/20/2020,"6,952.92","6,952.92","6,952.92","6,952.92",,0.32%,,,,,,,
08/19/2020,"6,930.80","6,930.80","6,930.80","6,930.80",,-0.42%,,,,,,,
08/18/2020,"6,960.30","6,960.30","6,960.30","6,960.30",,0.25%,,,,,,,
08/17/2020,"6,943.22","6,943.22","6,943.22","6,943.22",,0.27%,,,,,,,
08/14/2020,"6,924.28","6,924.28","6,924.28","6,924.28",,-0.01%,,,,,,,
08/13/2020,"6,924.96","6,924.96","6,924.96","6,924.96",,-0.18%,,,,,,,
08/12/2020,"6,937.44","6,937.44","6,937.44","6,937.44",,1.41%,,,,,,,
08/11/2020,"6,840.67","6,840.67","6,840.67","6,840.67",,-0.80%,,,,,,,
08/10/2020,"6,895.59","6,895.59","6,895.59","6,895.59",,0.28%,,,,,,,
08/07/2020,"6,876.65","6,876.65","6,876.65","6,876.65",,0.08%,,,,,,,
08/06/2020,"6,870.86","6,870.86","6,870.86","6,870.86",,0.65%,,,,,,,
08/05/2020,"6,826.22","6,826.22","6,826.22","6,826.22",,0.64%,,,,,,,
08/04/2020,"6,782.60","6,782.60","6,782.60","6,782.60",,0.36%,,,,,,,
08/03/2020,"6,758.20","6,758.20","6,758.20","6,758.20",,0.72%,,,,,,,
07/31/2020,"6,709.81","6,709.81","6,709.81","6,709.81",,0.78%,,,,,,,
07/30/2020,"6,658.02","6,658.02","6,658.02","6,658.02",,-0.36%,,,,,,,
07/29/2020,"6,682.01","6,682.01","6,682.01","6,682.01",,1.24%,,,,,,,
07/28/2020,"6,599.97","6,599.97","6,599.97","6,599.97",,-0.65%,,,,,,,
07/27/2020,"6,642.90","6,642.90","6,642.90","6,642.90",,0.74%,,,,,,,
07/24/2020,"6,594.10","6,594.10","6,594.10","6,594.10",,-0.62%,,,,,,,
07/23/2020,"6,635.04","6,635.04","6,635.04","6,635.04",,-1.22%,,,,,,,
07/22/2020,"6,717.29","6,717.29","6,717.29","6,717.29",,0.58%,,,,,,,
07/21/2020,"6,678.74","6,678.74","6,678.74","6,678.74",,0.17%,,,,,,,
07/20/2020,"6,667.45","6,667.45","6,667.45","6,667.45",,0.84%,,,,,,,
07/17/2020,"6,611.86","6,611.86","6,611.86","6,611.86",,0.29%,,,,,,,
07/16/2020,"6,592.75","6,592.75","6,592.75","6,592.75",,-0.34%,,,,,,,
07/15/2020,"6,615.07","6,615.07","6,615.07","6,615.07",,0.91%,,,,,,,
07/14/2020,"6,555.40","6,555.40","6,555.40","6,555.40",,1.35%,,,,,,,
07/13/2020,"6,467.84","6,467.84","6,467.84","6,467.84",,-0.94%,,,,,,,
07/10/2020,"6,528.96","6,528.96","6,528.96","6,528.96",,1.05%,,,,,,,
07/09/2020,"6,461.31","6,461.31","6,461.31","6,461.31",,-0.54%,,,,,,,
07/08/2020,"6,496.14","6,496.14","6,496.14","6,496.14",,0.78%,,,,,,,
07/07/2020,"6,445.59","6,445.59","6,445.59","6,445.59",,-1.08%,,,,,,,
07/06/2020,"6,516.05","6,516.05","6,516.05","6,516.05",,1.59%,,,,,,,
07/02/2020,"6,414.16","6,414.16","6,414.16","6,414.16",,0.48%,,,,,,,
07/01/2020,"6,383.76","6,383.76","6,383.76","6,383.76",,0.51%,,,,,,,
06/30/2020,"6,351.67","6,351.67","6,351.67","6,351.67",,1.55%,,,,,,,
06/29/2020,"6,254.78","6,254.78","6,254.78","6,254.78",,1.48%,,,,,,,
06/26/2020,"6,163.50","6,163.50","6,163.50","6,163.50",,-2.42%,,,,,,,
06/25/2020,"6,316.45","6,316.45","6,316.45","6,316.45",,1.10%,,,,,,,
06/24/2020,"6,247.66","6,247.66","6,247.66","6,247.66",,-2.58%,,,,,,,
06/23/2020,"6,413.44","6,413.44","6,413.44","6,413.44",,0.43%,,,,,,,
06/22/2020,"6,385.91","6,385.91","6,385.91","6,385.91",,0.65%,,,,,,,
06/19/2020,"6,344.70","6,344.70","6,344.70","6,344.70",,-0.55%,,,,,,,
06/18/2020,"6,379.56","6,379.56","6,379.56","6,379.56",,0.06%,,,,,,,
06/17/2020,"6,375.54","6,375.54","6,375.54","6,375.54",,-0.36%,,,,,,,
06/16/2020,"6,398.58","6,398.58","6,398.58","6,398.58",,1.90%,,,,,,,
06/15/2020,"6,279.40","6,279.40","6,279.40","6,279.40",,0.83%,,,,,,,
06/12/2020,"6,227.42","6,227.42","6,227.42","6,227.42",,1.34%,,,,,,,
06/11/2020,"6,145.30","6,145.30","6,145.30","6,145.30",,-5.88%,,,,,,,
06/10/2020,"6,529.42","6,529.42","6,529.42","6,529.42",,-0.53%,,,,,,,
06/09/2020,"6,564.27","6,564.27","6,564.27","6,564.27",,-0.77%,,,,,,,
06/08/2020,"6,615.40","6,615.40","6,615.40","6,615.40",,1.21%,,,,,,,
06/05/2020,"6,536.58","6,536.58","6,536.58","6,536.58",,2.62%,,,,,,,
06/04/2020,"6,369.54","6,369.54","6,369.54","6,369.54",,-0.32%,,,,,,,
06/03/2020,"6,389.67","6,389.67","6,389.67","6,389.67",,1.38%,,,,,,,
06/02/2020,"6,303.00","6,303.00","6,303.00","6,303.00",,0.82%,,,,,,,
06/01/2020,"6,251.48","6,251.48","6,251.48","6,251.48",,0.38%,,,,,,,
05/29/2020,"6,227.81","6,227.81","6,227.81","6,227.81",,0.50%,,,,,,,
05/28/2020,"6,197.02","6,197.02","6,197.02","6,197.02",,-0.20%,,,,,,,
05/27/2020,"6,209.38","6,209.38","6,209.38","6,209.38",,1.48%,,,,,,,
05/26/2020,"6,118.54","6,118.54","6,118.54","6,118.54",,1.23%,,,,,,,
05/22/2020,"6,044.16","6,044.16","6,044.16","6,044.16",,0.25%,,,,,,,
05/21/2020,"6,028.93","6,028.93","6,028.93","6,028.93",,-0.77%,,,,,,,
05/20/2020,"6,075.76","6,075.76","6,075.76","6,075.76",,1.68%,,,,,,,
05/19/2020,"5,975.15","5,975.15","5,975.15","5,975.15",,-1.04%,,,,,,,
05/18/2020,"6,037.90","6,037.90","6,037.90","6,037.90",,3.16%,,,,,,,
05/15/2020,"5,852.84","5,852.84","5,852.84","5,852.84",,0.40%,,,,,,,
05/14/2020,"5,829.33","5,829.33","5,829.33","5,829.33",,1.17%,,,,,,,
05/13/2020,"5,761.70","5,761.70","5,761.70","5,761.70",,-1.74%,,,,,,,
05/12/2020,"5,863.68","5,863.68","5,863.68","5,863.68",,-2.04%,,,,,,,
05/11/2020,"5,985.66","5,985.66","5,985.66","5,985.66",,0.02%,,,,,,,
05/08/2020,"5,984.55","5,984.55","5,984.55","5,984.55",,1.71%,,,,,,,
05/07/2020,"5,884.14","5,884.14","5,884.14","5,884.14",,1.19%,,,,,,,
05/06/2020,"5,815.17","5,815.17","5,815.17","5,815.17",,-0.69%,,,,,,,
05/05/2020,"5,855.58","5,855.58","5,855.58","5,855.58",,0.90%,,,,,,,
05/04/2020,"5,803.12","5,803.12","5,803.12","5,803.12",,0.43%,,,,,,,
05/01/2020,"5,778.53","5,778.53","5,778.53","5,778.53",,-2.80%,,,,,,,
04/30/2020,"5,944.68","5,944.68","5,944.68","5,944.68",,-0.92%,,,,,,,
04/29/2020,"5,999.74","5,999.74","5,999.74","5,999.74",,2.66%,,,,,,,
04/28/2020,"5,844.18","5,844.18","5,844.18","5,844.18",,-0.52%,,,,,,,
04/27/2020,"5,874.94","5,874.94","5,874.94","5,874.94",,1.47%,,,,,,,
04/24/2020,"5,789.65","5,789.65","5,789.65","5,789.65",,1.39%,,,,,,,
04/23/2020,"5,710.04","5,710.04","5,710.04","5,710.04",,-0.05%,,,,,,,
04/22/2020,"5,712.65","5,712.65","5,712.65","5,712.65",,2.30%,,,,,,,
04/21/2020,"5,584.44","5,584.44","5,584.44","5,584.44",,-3.06%,,,,,,,
04/20/2020,"5,761.00","5,761.00","5,761.00","5,761.00",,-1.79%,,,,,,,
04/17/2020,"5,865.90","5,865.90","5,865.90","5,865.90",,2.68%,,,,,,,
04/16/2020,"5,712.60","5,712.60","5,712.60","5,712.60",,0.58%,,,,,,,
04/15/2020,"5,679.53","5,679.53","5,679.53","5,679.53",,-2.20%,,,,,,,
04/14/2020,"5,807.10","5,807.10","5,807.10","5,807.10",,3.07%,,,,,,,
04/13/2020,"5,634.15","5,634.15","5,634.15","5,634.15",,-1.01%,,,,,,,
04/09/2020,"5,691.54","5,691.54","5,691.54","5,691.54",,1.46%,,,,,,,
04/08/2020,"5,609.55","5,609.55","5,609.55","5,609.55",,3.43%,,,,,,,
04/07/2020,"5,423.52","5,423.52","5,423.52","5,423.52",,-0.16%,,,,,,,
04/06/2020,"5,432.17","5,432.17","5,432.17","5,432.17",,7.03%,,,,,,,
04/03/2020,"5,075.16","5,075.16","5,075.16","5,075.16",,-1.50%,,,,,,,
04/02/2020,"5,152.47","5,152.47","5,152.47","5,152.47",,2.30%,,,,,,,
04/01/2020,"5,036.64","5,036.64","5,036.64","5,036.64",,-4.41%,,,,,,,
03/31/2020,"5,269.20","5,269.20","5,269.20","5,269.20",,-1.59%,,,,,,,
03/30/2020,"5,354.39","5,354.39","5,354.39","5,354.39",,3.37%,,,,,,,
03/27/2020,"5,179.92","5,179.92","5,179.92","5,179.92",,-3.37%,,,,,,,
03/26/2020,"5,360.49","5,360.49","5,360.49","5,360.49",,6.25%,,,,,,,
03/25/2020,"5,045.35","5,045.35","5,045.35","5,045.35",,1.15%,,,,,,,
03/24/2020,"4,987.80","4,987.80","4,987.80","4,987.80",,9.39%,,,,,,,
03/23/2020,"4,559.50","4,559.50","4,559.50","4,559.50",,-2.93%,,,,,,,
03/20/2020,"4,697.09","4,697.09","4,697.09","4,697.09",,-4.32%,,,,,,,
03/19/2020,"4,909.13","4,909.13","4,909.13","4,909.13",,0.48%,,,,,,,
03/18/2020,"4,885.76","4,885.76","4,885.76","4,885.76",,-5.18%,,,,,,,
03/17/2020,"5,152.83","5,152.83","5,152.83","5,152.83",,6.00%,,,,,,,
03/16/2020,"4,861.22","4,861.22","4,861.22","4,861.22",,-11.98%,,,,,,,
03/13/2020,"5,522.85","5,522.85","5,522.85","5,522.85",,9.32%,,,,,,,
03/12/2020,"5,051.97","5,051.97","5,051.97","5,051.97",,-9.49%,,,,,,,
03/11/2020,"5,581.76","5,581.76","5,581.76","5,581.76",,-4.88%,,,,,,,
03/10/2020,"5,868.11","5,868.11","5,868.11","5,868.11",,4.94%,,,,,,,
03/09/2020,"5,591.74","5,591.74","5,591.74","5,591.74",,-7.59%,,,,,,,
03/06/2020,"6,050.80","6,050.80","6,050.80","6,050.80",,-1.70%,,,,,,,
03/05/2020,"6,155.58","6,155.58","6,155.58","6,155.58",,-3.37%,,,,,,,
03/04/2020,"6,370.35","6,370.35","6,370.35","6,370.35",,4.23%,,,,,,,
03/03/2020,"6,112.07","6,112.07","6,112.07","6,112.07",,-2.81%,,,,,,,
03/02/2020,"6,288.64","6,288.64","6,288.64","6,288.64",,4.61%,,,,,,,
02/28/2020,"6,011.73","6,011.73","6,011.73","6,011.73",,-0.81%,,,,,,,
02/27/2020,"6,060.67","6,060.67","6,060.67","6,060.67",,-4.40%,,,,,,,
02/26/2020,"6,339.38","6,339.38","6,339.38","6,339.38",,-0.38%,,,,,,,
02/25/2020,"6,363.37","6,363.37","6,363.37","6,363.37",,-3.03%,,,,,,,
02/24/2020,"6,561.94","6,561.94","6,561.94","6,561.94",,-3.34%,,,,,,,
02/21/2020,"6,788.60","6,788.60","6,788.60","6,788.60",,-1.05%,,,,,,,
02/20/2020,"6,860.52","6,860.52","6,860.52","6,860.52",,-0.38%,,,,,,,
02/19/2020,"6,886.47","6,886.47","6,886.47","6,886.47",,0.49%,,,,,,,
02/18/2020,"6,853.04","6,853.04","6,853.04","6,853.04",,-0.29%,,,,,,,
02/14/2020,"6,872.68","6,872.68","6,872.68","6,872.68",,0.20%,,,,,,,
02/13/2020,"6,858.92","6,858.92","6,858.92","6,858.92",,-0.13%,,,,,,,
02/12/2020,"6,867.92","6,867.92","6,867.92","6,867.92",,0.65%,,,,,,,
02/11/2020,"6,823.59","6,823.59","6,823.59","6,823.59",,0.17%,,,,,,,
02/10/2020,"6,811.83","6,811.83","6,811.83","6,811.83",,0.75%,,,,,,,
02/07/2020,"6,761.26","6,761.26","6,761.26","6,761.26",,-0.52%,,,,,,,
02/06/2020,"6,796.64","6,796.64","6,796.64","6,796.64",,0.35%,,,,,,,
02/05/2020,"6,772.98","6,772.98","6,772.98","6,772.98",,1.13%,,,,,,,
02/04/2020,"6,697.49","6,697.49","6,697.49","6,697.49",,1.50%,,,,,,,
02/03/2020,"6,598.63","6,598.63","6,598.63","6,598.63",,0.73%,,,,,,,
01/31/2020,"6,551.00","6,551.00","6,551.00","6,551.00",,-1.76%,,,,,,,
01/30/2020,"6,668.52","6,668.52","6,668.52","6,668.52",,0.33%,,,,,,,
01/29/2020,"6,646.69","6,646.69","6,646.69","6,646.69",,-0.08%,,,,,,,
01/28/2020,"6,652.30","6,652.30","6,652.30","6,652.30",,1.01%,,,,,,,
01/27/2020,"6,585.95","6,585.95","6,585.95","6,585.95",,-1.57%,,,,,,,
01/24/2020,"6,691.22","6,691.22","6,691.22","6,691.22",,-0.90%,,,,,,,
01/23/2020,"6,752.09","6,752.09","6,752.09","6,752.09",,0.12%,,,,,,,
01/22/2020,"6,743.90","6,743.90","6,743.90","6,743.90",,0.03%,,,,,,,
01/21/2020,"6,741.71","6,741.71","6,741.71","6,741.71",,-0.26%,,,,,,,
01/17/2020,"6,759.51","6,759.51","6,759.51","6,759.51",,0.39%,,,,,,,
01/16/2020,"6,733.35","6,733.35","6,733.35","6,733.35",,0.84%,,,,,,,
01/15/2020,"6,677.25","6,677.25","6,677.25","6,677.25",,0.19%,,,,,,,
01/14/2020,"6,664.66","6,664.66","6,664.66","6,664.66",,-0.14%,,,,,,,
01/13/2020,"6,674.13","6,674.13","6,674.13","6,674.13",,0.70%,,,,,,,
01/10/2020,"6,627.87","6,627.87","6,627.87","6,627.87",,-0.29%,,,,,,,
01/09/2020,"6,646.84","6,646.84","6,646.84","6,646.84",,0.69%,,,,,,,
01/08/2020,"6,601.15","6,601.15","6,601.15","6,601.15",,0.49%,,,,,,,
01/07/2020,"6,568.74","6,568.74","6,568.74","6,568.74",,-0.27%,,,,,,,
01/06/2020,"6,586.54","6,586.54","6,586.54","6,586.54",,0.35%,,,,,,,
01/03/2020,"6,563.32","6,563.32","6,563.32","6,563.32",,-0.70%,,,,,,,
01/02/2020,"6,609.29","6,609.29","6,609.29","6,609.29",,0.85%,,,,,,,
12/31/2019,"6,553.57","6,553.57","6,553.57","6,553.57",,0.30%,,,,,,,
12/30/2019,"6,533.91","6,533.91","6,533.91","6,533.91",,-0.57%,,,,,,,
