תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,
19.03.2024,2.4266,2.44935,2.45405,2.4242,,-0.81%,,,,,
18.03.2024,2.4463,2.46885,2.47485,2.4365,,-0.67%,,,,,
15.03.2024,2.4629,2.4641,2.47405,2.44355,,0.07%,,,,,
14.03.2024,2.4613,2.4592,2.4708,2.44795,,0.24%,,,,,
13.03.2024,2.4555,2.47725,2.4903,2.45305,,-0.79%,,,,,
12.03.2024,2.475,2.468,2.48655,2.45545,,0.43%,,,,,
11.03.2024,2.4644,2.4307,2.47685,2.42685,,1.51%,,,,,
08.03.2024,2.4277,2.4169,2.44295,2.4006,,0.66%,,,,,
07.03.2024,2.4117,2.4004,2.4361,2.39655,,0.63%,,,,,
06.03.2024,2.3966,2.3939,2.41565,2.38875,,0.29%,,,,,
05.03.2024,2.3896,2.3776,2.40155,2.3707,,0.64%,,,,,
04.03.2024,2.3743,2.37575,2.3861,2.35715,,0.27%,,,,,
01.03.2024,2.3678,2.38175,2.38515,2.35625,,-0.44%,,,,,
29.02.2024,2.3783,2.38585,2.4075,2.37445,,-0.03%,,,,,
28.02.2024,2.379,2.3968,2.408,2.3765,,-0.66%,,,,,
27.02.2024,2.3947,2.4153,2.42315,2.39305,,-0.58%,,,,,
26.02.2024,2.4086,2.41315,2.4309,2.4039,,0.13%,,,,,
23.02.2024,2.4054,2.4148,2.42165,2.40125,,-0.21%,,,,,
22.02.2024,2.4105,2.4459,2.4513,2.407,,-1.33%,,,,,
21.02.2024,2.443,2.4525,2.46455,2.43875,,-0.22%,,,,,
20.02.2024,2.4484,2.4206,2.45915,2.41375,,1.37%,,,,,
19.02.2024,2.4154,2.4003,2.425,2.39745,,0.74%,,,,,
16.02.2024,2.3977,2.41435,2.4213,2.3899,,-0.55%,,,,,
15.02.2024,2.411,2.42405,2.43545,2.4072,,-0.42%,,,,,
14.02.2024,2.4211,2.4367,2.4436,2.419,,-0.52%,,,,,
13.02.2024,2.4338,2.44925,2.45495,2.4248,,-0.53%,,,,,
12.02.2024,2.4467,2.45925,2.48325,2.4425,,-0.43%,,,,,
09.02.2024,2.4573,2.47325,2.47965,2.45355,,-0.46%,,,,,
08.02.2024,2.4686,2.46635,2.4832,2.44975,,0.22%,,,,,
07.02.2024,2.4631,2.46415,2.47575,2.45105,,0.15%,,,,,
06.02.2024,2.4594,2.46755,2.4758,2.44275,,-0.19%,,,,,
05.02.2024,2.464,2.4646,2.48235,2.4548,,0.09%,,,,,
02.02.2024,2.4617,2.5,2.5036,2.45845,,-1.48%,,,,,
01.02.2024,2.4988,2.4804,2.5142,2.473,,0.92%,,,,,
31.01.2024,2.4761,2.47925,2.4968,2.45585,,0.05%,,,,,
30.01.2024,2.4748,2.479,2.48905,2.46635,,-0.10%,,,,,
29.01.2024,2.4774,2.48835,2.5071,2.47045,,-0.33%,,,,,
26.01.2024,2.4855,2.50505,2.5157,2.4841,,-0.68%,,,,,
25.01.2024,2.5026,2.5086,2.5188,2.49045,,-0.04%,,,,,
24.01.2024,2.5037,2.5318,2.546,2.49895,,-0.77%,,,,,
23.01.2024,2.5232,2.5411,2.5645,2.5232,,-0.64%,,,,,
22.01.2024,2.5394,2.5264,2.5561,2.52255,,0.57%,,,,,
19.01.2024,2.5249,2.5377,2.54285,2.51635,,-0.36%,,,,,
18.01.2024,2.5341,2.55985,2.5678,2.5332,,-0.86%,,,,,
17.01.2024,2.5562,2.56135,2.57075,2.5472,,-0.12%,,,,,
16.01.2024,2.5592,2.5748,2.59065,2.5582,,-0.33%,,,,,
15.01.2024,2.5677,2.5749,2.582,2.5596,,-0.14%,,,,,
12.01.2024,2.5713,2.57595,2.58955,2.5581,,0.00%,,,,,
11.01.2024,2.5712,2.56725,2.5872,2.55265,,0.36%,,,,,
10.01.2024,2.562,2.58435,2.6054,2.5616,,-0.69%,,,,,
09.01.2024,2.5797,2.56835,2.60305,2.5649,,0.55%,,,,,
08.01.2024,2.5656,2.54215,2.58465,2.53675,,1.19%,,,,,
05.01.2024,2.5355,2.5273,2.5622,2.5122,,0.56%,,,,,
04.01.2024,2.5213,2.55295,2.56265,2.52,,-1.06%,,,,,
03.01.2024,2.5484,2.57015,2.57785,2.5386,,-0.71%,,,,,
02.01.2024,2.5667,2.5735,2.58075,2.54425,,-0.23%,,,,,
01.01.2024,2.5726,2.5614,2.57435,2.54875,,0.79%,,,,,
29.12.2023,2.5525,2.5633,2.57355,2.5419,,-0.18%,,,,,
28.12.2023,2.5571,2.55035,2.5868,2.5451,,0.39%,,,,,
27.12.2023,2.5472,2.5473,2.55515,2.5317,,0.16%,,,,,
26.12.2023,2.5432,2.5377,2.5536,2.53255,,0.28%,,,,,
25.12.2023,2.536,2.5339,2.5431,2.53035,,0.37%,,,,,
22.12.2023,2.5267,2.5508,2.55355,2.52595,,-0.87%,,,,,
21.12.2023,2.549,2.53115,2.55295,2.51515,,0.85%,,,,,
20.12.2023,2.5274,2.53935,2.549,2.5205,,-0.30%,,,,,
19.12.2023,2.5351,2.5665,2.57685,2.5133,,-1.08%,,,,,
18.12.2023,2.5628,2.57945,2.5867,2.5484,,-0.86%,,,,,
15.12.2023,2.585,2.58845,2.6,2.57325,,-0.04%,,,,,
14.12.2023,2.586,2.5664,2.61105,2.5661,,0.82%,,,,,
13.12.2023,2.565,2.5514,2.58875,2.5355,,0.51%,,,,,
12.12.2023,2.552,2.5417,2.56475,2.5386,,0.46%,,,,,
11.12.2023,2.5404,2.5567,2.55825,2.5335,,-0.56%,,,,,
08.12.2023,2.5547,2.56735,2.59735,2.55125,,-0.40%,,,,,
07.12.2023,2.5649,2.5142,2.6102,2.5136,,2.11%,,,,,
06.12.2023,2.512,2.52895,2.5367,2.5057,,-0.60%,,,,,
05.12.2023,2.5272,2.52975,2.54535,2.52095,,-0.05%,,,,,
04.12.2023,2.5284,2.5308,2.5424,2.51435,,0.15%,,,,,
01.12.2023,2.5247,2.5147,2.53475,2.50645,,0.51%,,,,,
30.11.2023,2.512,2.50145,2.5285,2.501,,0.53%,,,,,
29.11.2023,2.4987,2.49435,2.5116,2.48275,,0.26%,,,,,
28.11.2023,2.4921,2.49365,2.505,2.4836,,0.12%,,,,,
27.11.2023,2.4892,2.4996,2.52275,2.4878,,-0.35%,,,,,
24.11.2023,2.498,2.5039,2.51215,2.494,,-0.03%,,,,,
23.11.2023,2.4988,2.4952,2.51365,2.491,,0.43%,,,,,
22.11.2023,2.4882,2.50735,2.51445,2.48595,,-0.68%,,,,,
21.11.2023,2.5052,2.5013,2.5236,2.4991,,0.32%,,,,,
20.11.2023,2.4973,2.4855,2.522,2.4786,,0.59%,,,,,
17.11.2023,2.4827,2.47625,2.5004,2.4753,,0.31%,,,,,
16.11.2023,2.475,2.5009,2.51355,2.4745,,-0.95%,,,,,
15.11.2023,2.4987,2.4979,2.5152,2.48555,,0.14%,,,,,
14.11.2023,2.4952,2.54395,2.54615,2.49425,,-1.85%,,,,,
13.11.2023,2.5422,2.5424,2.56405,2.53605,,0.06%,,,,,
10.11.2023,2.5408,2.54115,2.56795,2.53675,,0.09%,,,,,
09.11.2023,2.5384,2.53835,2.55715,2.5297,,0.23%,,,,,
08.11.2023,2.5327,2.5771,2.58145,2.52995,,-1.48%,,,,,
07.11.2023,2.5707,2.59495,2.59785,2.55755,,-0.80%,,,,,
06.11.2023,2.5915,2.62585,2.6332,2.58405,,-1.02%,,,,,
03.11.2023,2.6181,2.64795,2.6681,2.61635,,-0.94%,,,,,
02.11.2023,2.643,2.6591,2.6654,2.6329,,-0.35%,,,,,
01.11.2023,2.6524,2.66315,2.67985,2.64905,,-0.33%,,,,,
31.10.2023,2.6611,2.6943,2.6962,2.65755,,-1.17%,,,,,
30.10.2023,2.6926,2.72325,2.7241,2.6911,,-0.99%,,,,,
27.10.2023,2.7194,2.71345,2.7229,2.70065,,0.30%,,,,,
26.10.2023,2.7113,2.706,2.7213,2.69665,,0.28%,,,,,
25.10.2023,2.7036,2.70675,2.714,2.6987,,-0.04%,,,,,
24.10.2023,2.7046,2.7143,2.71965,2.7006,,-0.30%,,,,,
23.10.2023,2.7127,2.70775,2.7167,2.7022,,0.21%,,,,,
20.10.2023,2.7069,2.69835,2.7179,2.6911,,0.49%,,,,,
19.10.2023,2.6938,2.68715,2.705,2.68235,,0.28%,,,,,
18.10.2023,2.6864,2.68375,2.6939,2.67715,,0.26%,,,,,
17.10.2023,2.6795,2.69235,2.69675,2.66775,,-0.33%,,,,,
16.10.2023,2.6884,2.66045,2.69325,2.6576,,1.19%,,,,,
13.10.2023,2.6569,2.65065,2.66185,2.64525,,0.27%,,,,,
12.10.2023,2.6497,2.6518,2.6589,2.6446,,0.02%,,,,,
11.10.2023,2.6491,2.65545,2.6671,2.64125,,-0.03%,,,,,
10.10.2023,2.65,2.66015,2.6682,2.6301,,-0.26%,,,,,
09.10.2023,2.6568,2.5786,2.66615,2.57695,,3.37%,,,,,
06.10.2023,2.5703,2.60115,2.60565,2.57125,,-1.11%,,,,,
05.10.2023,2.5992,2.5833,2.60735,2.5828,,0.70%,,,,,
04.10.2023,2.5812,2.5831,2.60425,2.5758,,0.04%,,,,,
03.10.2023,2.5802,2.5632,2.60835,2.5565,,0.76%,,,,,
02.10.2023,2.5608,2.55,2.56765,2.54055,,0.47%,,,,,
29.09.2023,2.5489,2.5682,2.5755,2.5475,,-0.69%,,,,,
28.09.2023,2.5665,2.57205,2.5832,2.56545,,-0.30%,,,,,
27.09.2023,2.5742,2.5723,2.58255,2.564,,0.16%,,,,,
26.09.2023,2.57,2.56155,2.57465,2.556,,0.42%,,,,,
25.09.2023,2.5592,2.5661,2.5696,2.55615,,-0.21%,,,,,
22.09.2023,2.5647,2.58495,2.5872,2.5621,,-0.67%,,,,,
21.09.2023,2.5821,2.5685,2.5916,2.56295,,0.63%,,,,,
20.09.2023,2.5659,2.5772,2.58185,2.56325,,-0.33%,,,,,
19.09.2023,2.5744,2.5876,2.59405,2.5694,,-0.42%,,,,,
18.09.2023,2.5853,2.5752,2.597,2.57495,,0.46%,,,,,
15.09.2023,2.5734,2.5917,2.595,2.57025,,-0.63%,,,,,
14.09.2023,2.5898,2.5937,2.6039,2.59005,,-0.05%,,,,,
13.09.2023,2.591,2.58905,2.6006,2.58165,,0.13%,,,,,
12.09.2023,2.5877,2.5876,2.6009,2.5787,,0.05%,,,,,
11.09.2023,2.5864,2.60055,2.63815,2.58455,,-0.50%,,,,,
08.09.2023,2.5995,2.61145,2.6256,2.60005,,-0.38%,,,,,
07.09.2023,2.6094,2.5942,2.6206,2.5883,,0.67%,,,,,
06.09.2023,2.5921,2.5725,2.6012,2.56975,,0.79%,,,,,
05.09.2023,2.5719,2.5857,2.5947,2.5647,,-0.40%,,,,,
04.09.2023,2.5823,2.5957,2.60925,2.5799,,-0.43%,,,,,
01.09.2023,2.5935,2.6133,2.62605,2.5946,,-0.68%,,,,,
31.08.2023,2.6112,2.5893,2.6174,2.58615,,0.96%,,,,,
30.08.2023,2.5864,2.5954,2.6038,2.5861,,-0.27%,,,,,
29.08.2023,2.5933,2.59515,2.6059,2.58385,,0.03%,,,,,
28.08.2023,2.5924,2.5963,2.5997,2.5867,,0.04%,,,,,
25.08.2023,2.5914,2.6012,2.60905,2.5889,,-0.26%,,,,,
24.08.2023,2.5981,2.5922,2.60915,2.5833,,0.27%,,,,,
23.08.2023,2.5911,2.5959,2.608,2.58805,,-0.15%,,,,,
22.08.2023,2.5951,2.58425,2.60245,2.58155,,0.37%,,,,,
21.08.2023,2.5856,2.6103,2.61905,2.58,,-0.84%,,,,,
18.08.2023,2.6075,2.59675,2.6201,2.5943,,0.54%,,,,,
17.08.2023,2.5936,2.57545,2.60065,2.569,,0.72%,,,,,
16.08.2023,2.575,2.5716,2.5844,2.5668,,0.23%,,,,,
15.08.2023,2.5691,2.58005,2.5911,2.56125,,-0.34%,,,,,
14.08.2023,2.5778,2.57385,2.58615,2.5615,,0.28%,,,,,
11.08.2023,2.5705,2.5717,2.5852,2.5637,,0.04%,,,,,
10.08.2023,2.5694,2.57765,2.59565,2.56315,,-0.29%,,,,,
09.08.2023,2.5768,2.59415,2.6023,2.56445,,-0.55%,,,,,
08.08.2023,2.5911,2.58535,2.6088,2.5667,,0.36%,,,,,
07.08.2023,2.5817,2.57755,2.60015,2.56775,,0.21%,,,,,
04.08.2023,2.5764,2.58505,2.59315,2.57295,,-0.14%,,,,,
03.08.2023,2.5799,2.5623,2.5972,2.55105,,0.72%,,,,,
02.08.2023,2.5614,2.537,2.58135,2.5358,,1.02%,,,,,
01.08.2023,2.5356,2.57585,2.57925,2.53115,,-1.52%,,,,,
31.07.2023,2.5747,2.6217,2.6314,2.57385,,-1.59%,,,,,
28.07.2023,2.6162,2.67,2.6911,2.61425,,-1.91%,,,,,
27.07.2023,2.6672,2.62925,2.684,2.6235,,1.55%,,,,,
26.07.2023,2.6264,2.62495,2.65055,2.6148,,0.15%,,,,,
25.07.2023,2.6225,2.58925,2.64105,2.586,,1.34%,,,,,
24.07.2023,2.5878,2.5628,2.6085,2.52895,,1.17%,,,,,
21.07.2023,2.5579,2.579,2.5851,2.54205,,-0.76%,,,,,
20.07.2023,2.5776,2.569,2.5892,2.56285,,0.48%,,,,,
19.07.2023,2.5653,2.59435,2.59585,2.5519,,-1.03%,,,,,
18.07.2023,2.5921,2.61885,2.6391,2.58295,,-0.87%,,,,,
17.07.2023,2.6148,2.5996,2.6341,2.59715,,0.65%,,,,,
14.07.2023,2.5978,2.61695,2.62935,2.5879,,-0.55%,,,,,
13.07.2023,2.6121,2.63155,2.63985,2.59695,,-0.67%,,,,,
12.07.2023,2.6298,2.62615,2.6447,2.62025,,0.28%,,,,,
11.07.2023,2.6224,2.6178,2.6446,2.61485,,0.28%,,,,,
10.07.2023,2.6151,2.60245,2.62145,2.5876,,0.57%,,,,,
07.07.2023,2.6004,2.58205,2.6071,2.57765,,0.75%,,,,,
06.07.2023,2.5811,2.55705,2.5848,2.55535,,1.03%,,,,,
05.07.2023,2.5547,2.56345,2.5769,2.5531,,-0.29%,,,,,
04.07.2023,2.5622,2.55555,2.57755,2.5506,,0.34%,,,,,
03.07.2023,2.5534,2.57055,2.57805,2.55095,,-0.55%,,,,,
30.06.2023,2.5674,2.55535,2.58275,2.5477,,0.50%,,,,,
29.06.2023,2.5546,2.54175,2.56655,2.53295,,0.55%,,,,,
28.06.2023,2.5406,2.5437,2.5565,2.5321,,0.01%,,,,,
27.06.2023,2.5404,2.528,2.55095,2.5208,,0.59%,,,,,
26.06.2023,2.5255,2.52455,2.54105,2.52205,,0.19%,,,,,
23.06.2023,2.5208,2.53095,2.54335,2.5173,,-0.21%,,,,,
22.06.2023,2.5261,2.55245,2.5671,2.5265,,-0.86%,,,,,
21.06.2023,2.5481,2.5579,2.5621,2.5239,,-0.29%,,,,,
20.06.2023,2.5555,2.54635,2.5612,2.53865,,0.50%,,,,,
19.06.2023,2.5427,2.5083,2.55655,2.5062,,1.44%,,,,,
16.06.2023,2.5065,2.5372,2.54655,2.5047,,-1.12%,,,,,
15.06.2023,2.535,2.56225,2.56435,2.5225,,-0.98%,,,,,
14.06.2023,2.56,2.53895,2.6097,2.53775,,0.88%,,,,,
13.06.2023,2.5377,2.5781,2.5818,2.53695,,-1.45%,,,,,
12.06.2023,2.575,2.5732,2.58675,2.5656,,0.23%,,,,,
09.06.2023,2.5691,2.62765,2.63235,2.56335,,-2.09%,,,,,
08.06.2023,2.624,2.60875,2.6396,2.60525,,0.71%,,,,,
07.06.2023,2.6055,2.6376,2.65225,2.6016,,-1.24%,,,,,
06.06.2023,2.6382,2.6792,2.6851,2.6328,,-1.33%,,,,,
05.06.2023,2.6738,2.6781,2.6842,2.65195,,-0.01%,,,,,
02.06.2023,2.6741,2.69775,2.70445,2.6726,,-0.79%,,,,,
01.06.2023,2.6955,2.68115,2.7074,2.6631,,0.61%,,,,,
31.05.2023,2.6791,2.65275,2.68295,2.648,,1.14%,,,,,
30.05.2023,2.649,2.6554,2.66615,2.63945,,-0.15%,,,,,
29.05.2023,2.6529,2.65125,2.66215,2.64385,,0.11%,,,,,
26.05.2023,2.6501,2.66385,2.6873,2.64685,,-0.41%,,,,,
25.05.2023,2.6611,2.6672,2.6811,2.65245,,-0.14%,,,,,
24.05.2023,2.6647,2.6702,2.69855,2.66445,,-0.11%,,,,,
23.05.2023,2.6677,2.6378,2.68055,2.633,,1.18%,,,,,
22.05.2023,2.6366,2.64495,2.65405,2.6351,,-0.27%,,,,,
19.05.2023,2.6437,2.6274,2.6549,2.6248,,0.76%,,,,,
18.05.2023,2.6237,2.647,2.65905,2.62525,,-0.79%,,,,,
17.05.2023,2.6446,2.67865,2.68355,2.64495,,-1.15%,,,,,
16.05.2023,2.6754,2.6888,2.7023,2.6718,,-0.44%,,,,,
15.05.2023,2.6873,2.7066,2.70955,2.6727,,-0.62%,,,,,
12.05.2023,2.7041,2.70875,2.724,2.69705,,-0.10%,,,,,
11.05.2023,2.7067,2.71385,2.72805,2.69705,,-0.17%,,,,,
10.05.2023,2.7114,2.7109,2.7227,2.6925,,0.10%,,,,,
09.05.2023,2.7086,2.69205,2.71755,2.6832,,0.71%,,,,,
08.05.2023,2.6895,2.6965,2.7038,2.68345,,-0.12%,,,,,
05.05.2023,2.6928,2.71715,2.7285,2.69285,,-0.76%,,,,,
04.05.2023,2.7135,2.7011,2.7352,2.69605,,0.57%,,,,,
03.05.2023,2.698,2.6695,2.70295,2.6632,,1.12%,,,,,
02.05.2023,2.668,2.636,2.6741,2.6196,,1.36%,,,,,
01.05.2023,2.6321,2.6602,2.6622,2.6317,,-0.96%,,,,,
28.04.2023,2.6577,2.71085,2.7257,2.65515,,-1.86%,,,,,
27.04.2023,2.7081,2.7192,2.7316,2.70555,,-0.32%,,,,,
26.04.2023,2.7167,2.72475,2.73345,2.7087,,-0.12%,,,,,
25.04.2023,2.7199,2.71895,2.7313,2.70275,,0.13%,,,,,
24.04.2023,2.7164,2.7297,2.7358,2.7104,,-0.41%,,,,,
21.04.2023,2.7276,2.71925,2.7426,2.7158,,0.38%,,,,,
20.04.2023,2.7174,2.705,2.7271,2.7025,,0.54%,,,,,
19.04.2023,2.7027,2.7195,2.72475,2.70215,,-0.50%,,,,,
18.04.2023,2.7163,2.71745,2.72765,2.70935,,0.08%,,,,,
17.04.2023,2.7141,2.74555,2.74805,2.71035,,-1.07%,,,,,
14.04.2023,2.7434,2.75245,2.77035,2.74245,,-0.24%,,,,,
13.04.2023,2.7501,2.7565,2.7677,2.739,,-0.17%,,,,,
12.04.2023,2.7549,2.7382,2.76615,2.7277,,0.77%,,,,,
11.04.2023,2.7339,2.71565,2.74885,2.7106,,0.82%,,,,,
10.04.2023,2.7117,2.73435,2.74085,2.7074,,-0.74%,,,,,
07.04.2023,2.7319,2.7498,2.76025,2.72075,,-0.56%,,,,,
06.04.2023,2.7473,2.7301,2.75645,2.72555,,0.73%,,,,,
05.04.2023,2.7275,2.7236,2.7431,2.7169,,0.24%,,,,,
04.04.2023,2.721,2.71125,2.7273,2.67635,,0.47%,,,,,
03.04.2023,2.7082,2.71025,2.721,2.6846,,0.05%,,,,,
31.03.2023,2.7069,2.71095,2.7267,2.69355,,-0.02%,,,,,
30.03.2023,2.7074,2.69525,2.72085,2.69015,,0.55%,,,,,
29.03.2023,2.6925,2.709,2.7132,2.68715,,-0.45%,,,,,
28.03.2023,2.7047,2.7264,2.74765,2.692,,-0.54%,,,,,
27.03.2023,2.7195,2.7505,2.80915,2.695,,-0.88%,,,,,
24.03.2023,2.7437,2.7545,2.80125,2.7376,,-0.29%,,,,,
23.03.2023,2.7517,2.7587,2.77845,2.7014,,-0.14%,,,,,
22.03.2023,2.7556,2.7586,2.7671,2.72635,,-0.02%,,,,,
21.03.2023,2.7561,2.7885,2.79875,2.7508,,-1.02%,,,,,
20.03.2023,2.7846,2.76905,2.8431,2.764,,0.15%,,,,,
17.03.2023,2.7804,2.73995,2.79455,2.7381,,1.60%,,,,,
16.03.2023,2.7366,2.72005,2.79155,2.71585,,0.67%,,,,,
15.03.2023,2.7184,2.6987,2.74865,2.68335,,0.84%,,,,,
14.03.2023,2.6957,2.7221,2.73285,2.6825,,-0.82%,,,,,
13.03.2023,2.7179,2.6713,2.7454,2.66375,,1.80%,,,,,
10.03.2023,2.6699,2.64505,2.681,2.61175,,0.98%,,,,,
09.03.2023,2.644,2.62035,2.65395,2.6154,,1.13%,,,,,
08.03.2023,2.6145,2.64235,2.6443,2.6118,,-0.96%,,,,,
07.03.2023,2.6399,2.64405,2.65625,2.6368,,-0.05%,,,,,
06.03.2023,2.6412,2.6955,2.7056,2.62905,,-1.92%,,,,,
03.03.2023,2.6929,2.68075,2.7005,2.6767,,0.53%,,,,,
02.03.2023,2.6786,2.6545,2.68405,2.64895,,1.08%,,,,,
01.03.2023,2.6499,2.68285,2.68855,2.64855,,-1.08%,,,,,
28.02.2023,2.6788,2.6865,2.6975,2.67015,,-0.20%,,,,,
27.02.2023,2.6842,2.68675,2.70995,2.6815,,0.05%,,,,,
24.02.2023,2.6828,2.6937,2.71735,2.6809,,-0.31%,,,,,
23.02.2023,2.6911,2.69075,2.70115,2.6631,,0.18%,,,,,
22.02.2023,2.6862,2.6943,2.74385,2.67845,,-0.14%,,,,,
21.02.2023,2.69,2.6638,2.7109,2.6548,,1.02%,,,,,
20.02.2023,2.6628,2.6411,2.66925,2.6335,,0.93%,,,,,
17.02.2023,2.6382,2.6533,2.6543,2.63545,,-0.52%,,,,,
16.02.2023,2.6521,2.6288,2.6569,2.62375,,0.95%,,,,,
15.02.2023,2.6271,2.6456,2.66145,2.6207,,-0.53%,,,,,
14.02.2023,2.641,2.6581,2.67065,2.6404,,-0.56%,,,,,
13.02.2023,2.6559,2.6898,2.69185,2.64695,,-1.06%,,,,,
10.02.2023,2.6843,2.6614,2.7071,2.65225,,0.94%,,,,,
09.02.2023,2.6594,2.66335,2.6765,2.6485,,-0.10%,,,,,
08.02.2023,2.6621,2.6497,2.6645,2.6368,,0.64%,,,,,
07.02.2023,2.6452,2.6169,2.6598,2.61545,,1.15%,,,,,
06.02.2023,2.6151,2.59675,2.6288,2.582,,0.12%,,,,,
03.02.2023,2.612,2.64035,2.6599,2.605,,-0.98%,,,,,
02.02.2023,2.6379,2.6487,2.6723,2.63575,,-0.30%,,,,,
01.02.2023,2.6459,2.65385,2.6763,2.6399,,-0.18%,,,,,
31.01.2023,2.6508,2.6538,2.6745,2.64975,,0.00%,,,,,
30.01.2023,2.6509,2.64745,2.694,2.63695,,0.15%,,,,,
27.01.2023,2.6469,2.61985,2.6559,2.61725,,1.14%,,,,,
26.01.2023,2.617,2.60345,2.62725,2.5944,,0.65%,,,,,
25.01.2023,2.6002,2.5815,2.6155,2.56835,,0.88%,,,,,
24.01.2023,2.5776,2.5762,2.597,2.5744,,0.18%,,,,,
23.01.2023,2.573,2.62405,2.6364,2.57435,,-1.76%,,,,,
20.01.2023,2.6191,2.65425,2.6622,2.6078,,-1.23%,,,,,
19.01.2023,2.6516,2.63095,2.66535,2.62975,,0.83%,,,,,
18.01.2023,2.6299,2.6569,2.6569,2.585,,-0.95%,,,,,
17.01.2023,2.655,2.6517,2.66405,2.6395,,0.18%,,,,,
16.01.2023,2.6502,2.6707,2.68455,2.64745,,-0.69%,,,,,
13.01.2023,2.6685,2.6427,2.68435,2.6382,,1.08%,,,,,
12.01.2023,2.6399,2.59505,2.64845,2.5931,,1.84%,,,,,
11.01.2023,2.5922,2.6192,2.62555,2.5882,,-0.93%,,,,,
10.01.2023,2.6166,2.6322,2.64315,2.6169,,-0.52%,,,,,
09.01.2023,2.6302,2.65505,2.67045,2.6258,,-0.81%,,,,,
06.01.2023,2.6516,2.65825,2.66325,2.6365,,-0.17%,,,,,
05.01.2023,2.6561,2.6596,2.67815,2.6396,,-0.05%,,,,,
04.01.2023,2.6573,2.69445,2.71205,2.6541,,-1.23%,,,,,
03.01.2023,2.6905,2.68175,2.7156,2.66645,,0.47%,,,,,
02.01.2023,2.6779,2.6866,2.69455,2.6786,,-0.17%,,,,,
30.12.2022,2.6824,2.64415,2.6975,2.6396,,1.59%,,,,,
29.12.2022,2.6404,2.6326,2.65555,2.6286,,0.39%,,,,,
28.12.2022,2.6301,2.6342,2.64435,2.61185,,0.04%,,,,,
27.12.2022,2.6291,2.6323,2.64425,2.6216,,-0.01%,,,,,
26.12.2022,2.6293,2.63805,2.64695,2.62375,,-0.22%,,,,,
23.12.2022,2.6351,2.6409,2.6443,2.6227,,-0.09%,,,,,
22.12.2022,2.6374,2.6168,2.64745,2.6135,,0.93%,,,,,
21.12.2022,2.6132,2.63125,2.64495,2.61445,,-0.60%,,,,,
20.12.2022,2.6289,2.5255,2.6575,2.51235,,4.15%,,,,,
19.12.2022,2.5241,2.5435,2.5512,2.5161,,-0.21%,,,,,
16.12.2022,2.5293,2.4831,2.54145,2.48185,,1.98%,,,,,
15.12.2022,2.4803,2.5105,2.5221,2.4825,,-1.04%,,,,,
14.12.2022,2.5064,2.5133,2.53715,2.5025,,-0.16%,,,,,
13.12.2022,2.5103,2.4929,2.52485,2.4852,,0.77%,,,,,
12.12.2022,2.4911,2.5087,2.51775,2.4876,,-0.69%,,,,,
09.12.2022,2.5085,2.50955,2.52665,2.49895,,0.12%,,,,,
08.12.2022,2.5056,2.513,2.525,2.50035,,-0.19%,,,,,
07.12.2022,2.5104,2.5021,2.52395,2.49085,,0.42%,,,,,
06.12.2022,2.4999,2.4881,2.5101,2.47895,,0.56%,,,,,
05.12.2022,2.4859,2.5263,2.5404,2.48605,,-1.65%,,,,,
02.12.2022,2.5277,2.50855,2.53905,2.4993,,0.91%,,,,,
01.12.2022,2.5049,2.46955,2.5193,2.4686,,1.49%,,,,,
30.11.2022,2.4682,2.4783,2.4906,2.46085,,-0.34%,,,,,
29.11.2022,2.4765,2.4804,2.4934,2.4733,,-0.05%,,,,,
28.11.2022,2.4778,2.45995,2.50535,2.45445,,0.79%,,,,,
25.11.2022,2.4583,2.467,2.4716,2.45005,,-0.23%,,,,,
24.11.2022,2.4639,2.4531,2.4821,2.4513,,0.51%,,,,,
23.11.2022,2.4515,2.4557,2.4654,2.43825,,-0.06%,,,,,
22.11.2022,2.453,2.4447,2.47025,2.4425,,0.45%,,,,,
21.11.2022,2.4419,2.4702,2.48025,2.43755,,-1.27%,,,,,
18.11.2022,2.4732,2.47465,2.4872,2.46545,,0.05%,,,,,
17.11.2022,2.4719,2.45825,2.4844,2.4485,,0.72%,,,,,
16.11.2022,2.4542,2.44985,2.4666,2.4309,,0.28%,,,,,
15.11.2022,2.4473,2.4499,2.4787,2.43625,,-0.07%,,,,,
14.11.2022,2.4491,2.46025,2.46695,2.4344,,-0.28%,,,,,
11.11.2022,2.4559,2.4672,2.48225,2.44045,,-0.27%,,,,,
10.11.2022,2.4626,2.42515,2.4817,2.42155,,1.72%,,,,,
09.11.2022,2.421,2.42385,2.44015,2.4182,,-0.05%,,,,,
08.11.2022,2.4221,2.41375,2.4361,2.4077,,0.49%,,,,,
07.11.2022,2.4102,2.4117,2.4253,2.4037,,-0.34%,,,,,
04.11.2022,2.4185,2.4136,2.4223,2.4047,,0.29%,,,,,
03.11.2022,2.4114,2.40045,2.4217,2.39865,,0.58%,,,,,
02.11.2022,2.3976,2.38545,2.417,2.3826,,0.68%,,,,,
01.11.2022,2.3815,2.36835,2.3939,2.36425,,0.59%,,,,,
31.10.2022,2.3675,2.39565,2.39575,2.36435,,-1.12%,,,,,
28.10.2022,2.3943,2.40775,2.4145,2.3904,,-0.47%,,,,,
27.10.2022,2.4055,2.38515,2.4125,2.38285,,1.01%,,,,,
26.10.2022,2.3815,2.37795,2.39715,2.3707,,0.27%,,,,,
